time,open,high,low,close,Volume
2024-01-23T15:05:00Z,17341.4958,17353.7813,17335.0665,17343.4468,12133366
2024-01-23T15:10:00Z,17343.015,17357.3225,17339.1628,17351.8957,10419437
2024-01-23T15:15:00Z,17351.766,17354.4081,17330.2836,17336.5278,10638736
2024-01-23T15:20:00Z,17336.5123,17336.8334,17307.0953,17313.3441,12126981
2024-01-23T15:25:00Z,17313.7644,17339.2354,17312.664,17337.9105,9066128
2024-01-23T15:30:00Z,17338.3106,17339.1989,17324.8442,17329.2581,9148801
2024-01-23T15:35:00Z,17329.5627,17346.4156,17329.5627,17346.4156,10316070
2024-01-23T15:40:00Z,17346.6565,17348.778,17337.3656,17341.302,9172367
2024-01-23T15:45:00Z,17340.0492,17342.0746,17331.6506,17335.7793,8348551
2024-01-23T15:50:00Z,17335.6347,17335.8639,17321.3586,17325.9179,9859889
2024-01-23T15:55:00Z,17325.927,17334.4471,17323.3988,17327.516,9211820
2024-01-23T16:00:00Z,17327.7364,17343.993,17323.9156,17342.4843,14475699
2024-01-23T16:05:00Z,17342.6685,17352.3967,17341.2409,17345.2853,7905241
2024-01-23T16:10:00Z,17344.8175,17351.1589,17333.5832,17333.7191,7816348
2024-01-23T16:15:00Z,17333.7089,17334.8371,17315.6654,17319.9882,9061462
2024-01-23T16:20:00Z,17320.3299,17327.8825,17317.5744,17318.6659,7096254
2024-01-23T16:25:00Z,17318.7993,17321.3789,17313.8042,17317.9007,7114235
2024-01-23T16:30:00Z,17317.5654,17317.5654,17306.8916,17307.7085,7430205
2024-01-23T16:35:00Z,17307.6569,17319.6493,17306.1283,17316.1585,8928730
2024-01-23T16:40:00Z,17316.0277,17323.5658,17309.4059,17323.5658,7439454
2024-01-23T16:45:00Z,17323.5427,17331.2786,17322.5316,17323.6774,6356815
2024-01-23T16:50:00Z,17323.5968,17337.2862,17323.3795,17337.2278,5855729
2024-01-23T16:55:00Z,17337.445,17341.3987,17334.5521,17341.1045,5844852
2024-01-23T17:00:00Z,17340.9917,17342.7806,17329.0331,17331.4677,6964433
2024-01-23T17:05:00Z,17331.6375,17333.7008,17327.7536,17332.5678,6833809
2024-01-23T17:10:00Z,17332.5179,17337.5678,17331.5836,17334.654,5792999
2024-01-23T17:15:00Z,17334.5252,17334.5252,17327.3578,17328.6586,5102184
2024-01-23T17:20:00Z,17328.6929,17331.3266,17319.2658,17322.0746,5973643
2024-01-23T17:25:00Z,17321.9047,17328.311,17321.2628,17326.1203,5890369
2024-01-23T17:30:00Z,17326.2967,17329.5558,17322.6201,17324.1247,5757890
2024-01-23T17:35:00Z,17324.0259,17331.0096,17321.352,17327.9534,5386611
2024-01-23T17:40:00Z,17328.0046,17329.7218,17324.0399,17328.4674,5130384
2024-01-23T17:45:00Z,17328.3716,17339.6118,17328.358,17338.0669,5570295
2024-01-23T17:50:00Z,17338.1024,17353.0287,17338.1024,17353.0287,5790009
2024-01-23T17:55:00Z,17353.1639,17366.5693,17352.9768,17365.0231,6296422
2024-01-23T18:00:00Z,17364.917,17367.0962,17358.0733,17359.1023,6094383
2024-01-23T18:05:00Z,17358.7438,17359.3183,17352.248,17352.851,6313135
2024-01-23T18:10:00Z,17352.8467,17356.2879,17351.2542,17352.5588,5215894
2024-01-23T18:15:00Z,17352.4835,17358.3617,17350.9116,17357.9734,5668422
2024-01-23T18:20:00Z,17358.0071,17362.168,17355.3351,17355.3351,5545026
2024-01-23T18:25:00Z,17355.3095,17358.4627,17351.4745,17351.5777,5241223
2024-01-23T18:30:00Z,17351.9753,17353.1224,17342.0451,17345.3252,5117492
2024-01-23T18:35:00Z,17345.3181,17346.5347,17336.3651,17337.3846,5351253
2024-01-23T18:40:00Z,17337.3971,17345.1519,17337.2766,17344.6116,6908117
2024-01-23T18:45:00Z,17344.669,17354.6392,17342.7983,17353.3643,5256613
2024-01-23T18:50:00Z,17353.3687,17360.1263,17353.3687,17356.5196,5542504
2024-01-23T18:55:00Z,17356.4611,17358.0843,17347.4291,17355.4796,5820802
2024-01-23T19:00:00Z,17355.2756,17360.6084,17351.6531,17351.6531,5474499
2024-01-23T19:05:00Z,17351.6501,17351.6839,17344.403,17348.0373,5199282
2024-01-23T19:10:00Z,17347.6277,17355.828,17346.8246,17349.6442,5536180
2024-01-23T19:15:00Z,17349.6658,17350.6701,17344.1399,17348.9511,4799467
2024-01-23T19:20:00Z,17348.8975,17350.6076,17347.4101,17347.9507,4524491
2024-01-23T19:25:00Z,17347.9246,17348.2739,17341.5669,17347.6227,5202653
2024-01-23T19:30:00Z,17347.5984,17348.1702,17340.2668,17342.8631,6154317
2024-01-23T19:35:00Z,17343.0352,17352.4215,17341.8178,17350.7701,6003460
2024-01-23T19:40:00Z,17350.6493,17359.1135,17350.6493,17358.1986,6000602
2024-01-23T19:45:00Z,17358.2763,17370.0513,17357.8935,17364.7063,6701672
2024-01-23T19:50:00Z,17364.8013,17366.4205,17360.0283,17366.1302,5322340
2024-01-23T19:55:00Z,17366.1293,17373.4125,17366.0681,17369.2983,7030561
2024-01-23T20:00:00Z,17369.2925,17374.6944,17365.8018,17370.0017,6655237
2024-01-23T20:05:00Z,17370.1075,17381.4206,17368.3868,17376.9232,6950441
2024-01-23T20:10:00Z,17376.9552,17394.75,17376.9552,17390.5579,8117729
2024-01-23T20:15:00Z,17391.0327,17392.5505,17382.9031,17387.3442,7147791
2024-01-23T20:20:00Z,17388.1927,17392.1082,17385.2601,17385.9034,7333775
2024-01-23T20:25:00Z,17385.6599,17385.6599,17381.4277,17384.2334,6627903
2024-01-23T20:30:00Z,17384.0368,17387.2295,17380.1036,17382.622,9369268
2024-01-23T20:35:00Z,17382.5639,17382.5639,17374.7978,17374.9664,8169214
2024-01-23T20:40:00Z,17374.9499,17382.8082,17372.6483,17382.0331,9833972
2024-01-23T20:45:00Z,17382.1685,17386.9349,17373.2962,17375.8243,12954755
2024-01-23T20:50:00Z,17378.487,17403.8691,17378.487,17403.0692,22214544
2024-01-23T20:55:00Z,17402.343,17410.8633,17401.4041,17401.934,65319096
2024-01-23T21:00:00Z,17403.1227,17404.2056,17403.1227,17404.2056,92147092
2024-01-24T14:30:00Z,17562.316,17564.5292,17532.6109,17532.6109,52183142
2024-01-24T14:35:00Z,17532.1763,17535.4834,17514.4954,17515.6546,21035662
2024-01-24T14:40:00Z,17516.2562,17537.4703,17514.5159,17534.6618,18090615
2024-01-24T14:45:00Z,17525.3448,17543.1476,17519.5606,17530.8656,19170260
2024-01-24T14:50:00Z,17531.8928,17550.5725,17531.7554,17544.4474,19389878
2024-01-24T14:55:00Z,17545.4897,17552.1438,17542.2523,17547.3502,16367486
2024-01-24T15:00:00Z,17546.6017,17548.327,17519.5416,17528.9626,16732926
2024-01-24T15:05:00Z,17528.3308,17555.6482,17526.0267,17553.1265,14557464
2024-01-24T15:10:00Z,17553.604,17568.3629,17548.5848,17563.9005,14589343
2024-01-24T15:15:00Z,17564.5787,17588.0634,17564.5787,17579.4463,14147934
2024-01-24T15:20:00Z,17579.7357,17583.1721,17573.3822,17580.7428,11538247
2024-01-24T15:25:00Z,17581.0731,17591.812,17580.3463,17590.7889,12162121
2024-01-24T15:30:00Z,17591.277,17599.6196,17585.1949,17598.3641,12784415
2024-01-24T15:35:00Z,17599.281,17617.3409,17599.0045,17617.3409,12686855
2024-01-24T15:40:00Z,17618.687,17635.4158,17613.8658,17635.4158,12287448
2024-01-24T15:45:00Z,17635.7507,17636.7565,17615.8518,17627.0444,11678055
2024-01-24T15:50:00Z,17627.2714,17627.3419,17601.2321,17610.6732,11551080
2024-01-24T15:55:00Z,17610.6979,17610.9228,17600.9158,17610.7089,9818393
2024-01-24T16:00:00Z,17610.7318,17616.0252,17607.7456,17613.99,10896466
2024-01-24T16:05:00Z,17614.2994,17615.2546,17579.9188,17587.7599,11800727
2024-01-24T16:10:00Z,17587.8493,17590.708,17570.9204,17571.0554,10819171
2024-01-24T16:15:00Z,17571.0177,17584.8339,17567.0345,17584.7069,10356006
2024-01-24T16:20:00Z,17584.4561,17595.8493,17581.0616,17586.9284,9072640
2024-01-24T16:25:00Z,17586.8015,17593.7878,17582.5681,17584.3385,8764269
2024-01-24T16:30:00Z,17584.6949,17588.2175,17578.3781,17582.5095,8500670
2024-01-24T16:35:00Z,17582.7451,17592.438,17582.2833,17588.287,8283010
2024-01-24T16:40:00Z,17588.3529,17595.6975,17584.4918,17584.4918,9755141
2024-01-24T16:45:00Z,17584.5034,17600.8328,17582.3069,17597.456,7566188
2024-01-24T16:50:00Z,17597.7547,17617.2934,17597.7547,17617.2934,9223394
2024-01-24T16:55:00Z,17617.3223,17625.4593,17615.9081,17622.8676,8517172
2024-01-24T17:00:00Z,17622.8696,17626.6567,17617.0808,17622.2161,8229740
2024-01-24T17:05:00Z,17622.5439,17633.9037,17618.6189,17633.9037,7958904
2024-01-24T17:10:00Z,17633.9051,17639.278,17615.9688,17619.7244,9121041
2024-01-24T17:15:00Z,17619.0045,17620.5768,17614.1709,17616.779,6449967
2024-01-24T17:20:00Z,17616.7629,17629.0506,17613.3388,17629.0187,6899185
2024-01-24T17:25:00Z,17629.2157,17644.8239,17629.2157,17637.8447,8842063
2024-01-24T17:30:00Z,17638.3505,17657.7867,17638.3505,17657.0533,8248706
2024-01-24T17:35:00Z,17657.2705,17659.8653,17646.6999,17651.4441,8370192
2024-01-24T17:40:00Z,17651.5394,17651.9369,17647.1382,17649.2126,6459590
2024-01-24T17:45:00Z,17649.455,17658.0437,17647.5801,17657.2711,7471795
2024-01-24T17:50:00Z,17656.9579,17664.6559,17654.9498,17664.4422,7753281
2024-01-24T17:55:00Z,17664.5337,17665.2593,17658.4416,17660.3119,6593106
2024-01-24T18:00:00Z,17660.2319,17660.2319,17627.9771,17629.0641,9819769
2024-01-24T18:05:00Z,17629.2225,17636.2581,17618.8251,17626.6605,8802258
2024-01-24T18:10:00Z,17626.6302,17630.7052,17615.8215,17617.6975,7755661
2024-01-24T18:15:00Z,17617.836,17617.836,17600.7768,17607.6483,8547213
2024-01-24T18:20:00Z,17607.9802,17616.2574,17607.9802,17615.9382,7958376
2024-01-24T18:25:00Z,17615.5224,17637.8476,17614.7547,17632.3913,8500041
2024-01-24T18:30:00Z,17632.5967,17634.218,17614.7302,17619.2077,7210406
2024-01-24T18:35:00Z,17619.1773,17620.7585,17592.721,17592.721,7809203
2024-01-24T18:40:00Z,17591.7798,17597.2748,17583.4146,17584.4021,8390157
2024-01-24T18:45:00Z,17584.2953,17585.3688,17577.4739,17580.3778,8028937
2024-01-24T18:50:00Z,17580.2972,17588.9981,17574.7572,17587.8267,6278652
2024-01-24T18:55:00Z,17587.7337,17594.9071,17583.498,17592.3083,5909735
2024-01-24T19:00:00Z,17592.0909,17593.2207,17581.4912,17584.9271,5864380
2024-01-24T19:05:00Z,17584.9594,17593.0131,17577.1478,17577.1478,6140198
2024-01-24T19:10:00Z,17577.1746,17577.1746,17555.7051,17555.7773,9254242
2024-01-24T19:15:00Z,17555.8373,17556.3599,17545.583,17549.1838,8570331
2024-01-24T19:20:00Z,17549.2466,17549.717,17513.0155,17518.6873,11441466
2024-01-24T19:25:00Z,17518.8094,17534.98,17517.2665,17523.2359,8615120
2024-01-24T19:30:00Z,17523.1076,17536.5864,17519.2021,17522.4653,7783444
2024-01-24T19:35:00Z,17522.638,17537.1206,17522.3008,17536.9269,7669336
2024-01-24T19:40:00Z,17537.0062,17556.494,17536.9615,17555.1788,8129314
2024-01-24T19:45:00Z,17555.1829,17560.4299,17553.597,17559.4788,6646347
2024-01-24T19:50:00Z,17559.413,17566.1917,17555.4303,17557.3648,6432897
2024-01-24T19:55:00Z,17557.4816,17557.4816,17535.4411,17540.1194,7374201
2024-01-24T20:00:00Z,17540.2101,17548.4308,17527.2989,17547.829,8400212
2024-01-24T20:05:00Z,17547.7868,17557.3605,17547.6282,17550.8318,7215606
2024-01-24T20:10:00Z,17551.5102,17551.5102,17519.2338,17521.4395,12176819
2024-01-24T20:15:00Z,17521.4228,17521.4228,17496.8822,17497.7809,11078260
2024-01-24T20:20:00Z,17497.7729,17516.5317,17494.7759,17516.5157,9474540
2024-01-24T20:25:00Z,17516.4039,17516.4039,17492.5535,17493.1318,9215022
2024-01-24T20:30:00Z,17493.3974,17511.368,17489.2345,17508.9065,10769197
2024-01-24T20:35:00Z,17508.8673,17527.7183,17508.8673,17525.5455,9647304
2024-01-24T20:40:00Z,17525.3672,17539.4514,17525.1741,17536.2032,12938139
2024-01-24T20:45:00Z,17535.8626,17538.3457,17509.8556,17511.9375,14345297
2024-01-24T20:50:00Z,17502.7163,17505.4197,17481.9715,17490.6005,24821367
2024-01-24T20:55:00Z,17495.7973,17514.9432,17489.0516,17500.0859,119054124
2024-01-24T21:00:00Z,17499.2436,17499.2985,17499.2436,17499.2985,72790678
2024-01-25T14:30:00Z,17589.2698,17589.2698,17558.9322,17583.6048,69925637
2024-01-25T14:35:00Z,17581.273,17590.8381,17564.8154,17577.5045,28152054
2024-01-25T14:40:00Z,17576.3026,17584.3798,17559.2392,17563.8342,21361462
2024-01-25T14:45:00Z,17564.0861,17577.1287,17552.3341,17573.0962,19628212
2024-01-25T14:50:00Z,17573.4018,17582.9251,17558.8222,17564.9429,17857789
2024-01-25T14:55:00Z,17565.2328,17571.9882,17543.7404,17548.6435,17252504
2024-01-25T15:00:00Z,17550.2722,17558.401,17536.3642,17548.4777,18394986
2024-01-25T15:05:00Z,17548.693,17577.2586,17548.693,17577.2586,17593310
2024-01-25T15:10:00Z,17577.3456,17588.6963,17569.9518,17584.5628,16795455
2024-01-25T15:15:00Z,17584.8515,17592.2908,17580.7709,17592.0741,14775829
2024-01-25T15:20:00Z,17592.3478,17615.0614,17592.3478,17605.1,14478352
2024-01-25T15:25:00Z,17605.8323,17614.9035,17600.9218,17610.8759,13101803
2024-01-25T15:30:00Z,17611.8683,17616.5919,17592.142,17593.8665,13553683
2024-01-25T15:35:00Z,17593.8775,17593.8775,17566.1046,17580.6865,14053908
2024-01-25T15:40:00Z,17580.7201,17605.8214,17578.5982,17605.2686,11475413
2024-01-25T15:45:00Z,17605.3059,17605.3059,17582.333,17583.1256,10946337
2024-01-25T15:50:00Z,17583.1974,17592.763,17574.3474,17576.6042,11049244
2024-01-25T15:55:00Z,17576.7195,17592.9472,17571.7342,17590.4109,11607378
2024-01-25T16:00:00Z,17589.982,17589.982,17570.4739,17572.5621,10510569
2024-01-25T16:05:00Z,17572.0131,17587.9716,17570.9135,17585.5534,9857592
2024-01-25T16:10:00Z,17585.6959,17599.7245,17577.6225,17599.5534,10693641
2024-01-25T16:15:00Z,17599.2713,17606.8435,17595.2748,17602.5078,9041182
2024-01-25T16:20:00Z,17602.6023,17604.9106,17595.0829,17600.1074,9102958
2024-01-25T16:25:00Z,17600.0452,17606.8358,17592.7611,17605.1664,11236153
2024-01-25T16:30:00Z,17605.1252,17608.5164,17598.1265,17603.1661,8687964
2024-01-25T16:35:00Z,17603.4325,17609.0037,17601.0939,17602.7861,9651962
2024-01-25T16:40:00Z,17602.9698,17604.4969,17589.6905,17595.7819,8266702
2024-01-25T16:45:00Z,17595.6951,17615.7069,17593.2146,17614.9261,9597943
2024-01-25T16:50:00Z,17614.896,17631.337,17614.7451,17621.5713,11809314
2024-01-25T16:55:00Z,17621.7207,17622.0729,17598.8588,17605.4428,11455969
2024-01-25T17:00:00Z,17605.6459,17613.0951,17587.4217,17589.2448,10939304
2024-01-25T17:05:00Z,17589.4197,17590.0229,17559.5688,17569.3797,12451592
2024-01-25T17:10:00Z,17569.5255,17573.8696,17563.3077,17569.6912,9399803
2024-01-25T17:15:00Z,17570.0585,17581.0303,17561.5434,17561.5434,10889090
2024-01-25T17:20:00Z,17561.6589,17568.1091,17552.064,17560.6629,10122415
2024-01-25T17:25:00Z,17560.6538,17572.2496,17552.359,17559.9525,10480909
2024-01-25T17:30:00Z,17560.0308,17564.3651,17533.8455,17533.8691,15615235
2024-01-25T17:35:00Z,17533.2811,17538.3623,17525.5815,17536.2479,12193678
2024-01-25T17:40:00Z,17536.3633,17546.0144,17535.8193,17545.0317,9503538
2024-01-25T17:45:00Z,17544.9619,17545.0095,17525.6672,17531.8902,11382437
2024-01-25T17:50:00Z,17531.5989,17533.3326,17518.0623,17525.4236,9439612
2024-01-25T17:55:00Z,17525.8115,17537.7786,17524.6424,17534.2666,8150128
2024-01-25T18:00:00Z,17534.3092,17553.8911,17528.0891,17538.7663,11033851
2024-01-25T18:05:00Z,17539.6836,17560.6188,17539.5271,17546.992,8771752
2024-01-25T18:10:00Z,17547.1588,17554.2183,17542.7823,17542.8499,7652937
2024-01-25T18:15:00Z,17542.8337,17542.8337,17500.1179,17505.098,11373994
2024-01-25T18:20:00Z,17504.5444,17515.7081,17498.7278,17499.1334,9513205
2024-01-25T18:25:00Z,17498.739,17516.1596,17496.8343,17509.8912,9103888
2024-01-25T18:30:00Z,17509.6235,17509.6235,17490.573,17491.6449,8548559
2024-01-25T18:35:00Z,17491.3155,17502.4322,17485.3892,17501.8739,8371761
2024-01-25T18:40:00Z,17502.0004,17520.6305,17501.7573,17518.2296,7988578
2024-01-25T18:45:00Z,17517.7905,17525.704,17509.7511,17520.8677,7292399
2024-01-25T18:50:00Z,17521.1532,17522.8921,17496.9002,17496.9002,8268787
2024-01-25T18:55:00Z,17496.9987,17497.4354,17459.5857,17462.7066,12335653
2024-01-25T19:00:00Z,17462.6326,17462.6326,17442.881,17453.0008,10838222
2024-01-25T19:05:00Z,17452.9133,17454.4784,17430.3745,17434.4743,10231680
2024-01-25T19:10:00Z,17434.5462,17455.5373,17433.8342,17451.8726,9261573
2024-01-25T19:15:00Z,17452.0578,17456.4622,17441.0376,17456.4363,8079622
2024-01-25T19:20:00Z,17456.5056,17459.5885,17442.2521,17443.4915,8108184
2024-01-25T19:25:00Z,17443.2336,17459.6628,17442.4363,17457.8659,7388446
2024-01-25T19:30:00Z,17458.0009,17463.7836,17453.8892,17463.4145,7481112
2024-01-25T19:35:00Z,17463.6477,17468.7607,17445.6088,17453.1489,8861447
2024-01-25T19:40:00Z,17453.2287,17460.6538,17452.5518,17458.4777,8321715
2024-01-25T19:45:00Z,17458.4082,17464.0714,17451.608,17457.5702,8149479
2024-01-25T19:50:00Z,17457.4932,17479.145,17452.9212,17478.5729,8346873
2024-01-25T19:55:00Z,17478.197,17490.2685,17476.8931,17490.2294,8018986
2024-01-25T20:00:00Z,17489.7078,17495.7979,17485.5799,17493.6873,8795531
2024-01-25T20:05:00Z,17493.6012,17497.3633,17487.2379,17496.3758,8368431
2024-01-25T20:10:00Z,17495.7611,17497.1469,17478.3141,17479.6797,8912596
2024-01-25T20:15:00Z,17479.7186,17495.8882,17478.3728,17495.7141,8835945
2024-01-25T20:20:00Z,17496.2449,17499.9476,17476.3929,17476.4223,8565818
2024-01-25T20:25:00Z,17476.0565,17484.7215,17475.5421,17480.6447,7668721
2024-01-25T20:30:00Z,17480.6782,17508.0938,17477.0403,17502.5981,12281861
2024-01-25T20:35:00Z,17502.4239,17510.2707,17492.23,17493.9913,10462624
2024-01-25T20:40:00Z,17494.0673,17500.743,17484.2037,17487.3714,11975025
2024-01-25T20:45:00Z,17487.022,17499.8349,17485.713,17498.2666,13367542
2024-01-25T20:50:00Z,17505.3423,17511.0797,17493.2952,17501.7903,24363973
2024-01-25T20:55:00Z,17500.5418,17519.7226,17497.4615,17519.7226,135717880
2024-01-25T21:00:00Z,17518.5498,17518.5498,17516.9881,17516.9881,60357429
2024-01-26T14:30:00Z,17432.8736,17456.6635,17424.981,17451.9438,59052266
2024-01-26T14:35:00Z,17452.41,17453.8259,17423.1619,17442.3739,22394993
2024-01-26T14:40:00Z,17442.6224,17449.9244,17429.8114,17447.859,18642638
2024-01-26T14:45:00Z,17448.0344,17448.0344,17426.9767,17433.5026,21560251
2024-01-26T14:50:00Z,17434.2272,17441.6453,17408.2091,17416.1129,16808160
2024-01-26T14:55:00Z,17415.3199,17438.8405,17409.0887,17438.1801,17691956
2024-01-26T15:00:00Z,17437.3424,17437.3424,17419.3268,17419.9751,16686249
2024-01-26T15:05:00Z,17420.206,17420.7166,17395.5354,17420.0943,15048366
2024-01-26T15:10:00Z,17419.026,17428.3647,17412.4574,17428.1784,12979415
2024-01-26T15:15:00Z,17428.6147,17428.6147,17409.1596,17420.7206,12714884
2024-01-26T15:20:00Z,17420.9021,17445.8652,17420.9021,17441.3381,11344557
2024-01-26T15:25:00Z,17441.2921,17466.8075,17441.2359,17466.7359,11884739
2024-01-26T15:30:00Z,17466.7879,17486.6654,17465.6357,17480.7214,13473111
2024-01-26T15:35:00Z,17481.1085,17492.0482,17474.1662,17478.1626,11971864
2024-01-26T15:40:00Z,17478.0591,17489.3284,17476.4136,17484.6804,11192477
2024-01-26T15:45:00Z,17484.5801,17493.9766,17482.8425,17492.6505,9790906
2024-01-26T15:50:00Z,17492.4911,17500.6169,17492.4911,17500.5209,11861025
2024-01-26T15:55:00Z,17500.9339,17510.9001,17500.7659,17510.9001,10456150
2024-01-26T16:00:00Z,17510.9885,17513.8248,17492.2006,17493.9761,10129654
2024-01-26T16:05:00Z,17494.0595,17506.3044,17487.7314,17504.6849,8636540
2024-01-26T16:10:00Z,17504.6013,17506.9941,17484.9329,17484.9329,9649414
2024-01-26T16:15:00Z,17484.1179,17496.0403,17483.6725,17490.8458,8775774
2024-01-26T16:20:00Z,17490.6293,17499.2138,17490.443,17496.3038,7892360
2024-01-26T16:25:00Z,17496.6442,17504.3504,17494.594,17497.618,7893398
2024-01-26T16:30:00Z,17498.1652,17506.9936,17494.8418,17501.2038,8454093
2024-01-26T16:35:00Z,17501.0973,17503.293,17473.1759,17473.8165,9340297
2024-01-26T16:40:00Z,17473.8462,17478.0446,17466.0375,17473.0099,8242184
2024-01-26T16:45:00Z,17472.9647,17488.1947,17467.875,17488.1947,7757229
2024-01-26T16:50:00Z,17488.2007,17494.3584,17487.0997,17488.1061,8673746
2024-01-26T16:55:00Z,17488.0894,17498.9987,17485.5503,17496.5902,9323991
2024-01-26T17:00:00Z,17496.2864,17503.9877,17493.1368,17503.4594,8475317
2024-01-26T17:05:00Z,17503.4937,17514.7556,17497.733,17498.3902,8138403
2024-01-26T17:10:00Z,17498.536,17507.0143,17488.5577,17505.3405,8635603
2024-01-26T17:15:00Z,17505.2939,17509.7592,17504.3703,17507.7047,7284226
2024-01-26T17:20:00Z,17507.674,17510.2058,17491.5249,17491.5919,8429989
2024-01-26T17:25:00Z,17491.9453,17492.4444,17484.9738,17486.6871,7547234
2024-01-26T17:30:00Z,17486.7883,17486.7883,17459.5838,17461.576,8071065
2024-01-26T17:35:00Z,17461.5772,17461.5772,17429.6331,17437.4013,10046563
2024-01-26T17:40:00Z,17437.6209,17442.7634,17429.9178,17435.5846,8534701
2024-01-26T17:45:00Z,17435.6828,17437.3353,17412.339,17412.3621,7996447
2024-01-26T17:50:00Z,17412.2838,17422.4078,17406.5134,17422.3812,8351116
2024-01-26T17:55:00Z,17422.3464,17422.6929,17410.4147,17416.2877,6939022
2024-01-26T18:00:00Z,17415.4816,17420.3308,17405.6236,17417.0267,7953642
2024-01-26T18:05:00Z,17417.0338,17424.896,17411.4802,17424.1273,5938982
2024-01-26T18:10:00Z,17424.1138,17427.8335,17419.9588,17420.2089,6210138
2024-01-26T18:15:00Z,17420.175,17420.3757,17407.1355,17409.6657,7926792
2024-01-26T18:20:00Z,17409.5379,17427.4573,17408.4034,17425.592,6456465
2024-01-26T18:25:00Z,17425.7511,17433.3791,17422.3551,17427.65,6800141
2024-01-26T18:30:00Z,17428.4705,17432.4957,17421.9371,17429.8401,5582101
2024-01-26T18:35:00Z,17429.9574,17432.8073,17425.7873,17426.1178,5443151
2024-01-26T18:40:00Z,17426.0631,17426.0631,17404.8841,17409.6577,7332761
2024-01-26T18:45:00Z,17409.655,17410.1937,17399.1403,17400.3552,6605173
2024-01-26T18:50:00Z,17400.2746,17405.8801,17395.7046,17401.026,5729298
2024-01-26T18:55:00Z,17400.6031,17413.118,17395.875,17408.1582,6068599
2024-01-26T19:00:00Z,17408.07,17427.2598,17406.8427,17426.0082,6338566
2024-01-26T19:05:00Z,17426.0876,17430.8169,17420.6703,17423.9294,6120749
2024-01-26T19:10:00Z,17424.0656,17425.9924,17416.8445,17420.3821,5700312
2024-01-26T19:15:00Z,17420.3706,17425.8501,17418.1266,17418.9443,6531859
2024-01-26T19:20:00Z,17418.9574,17421.9323,17411.7313,17413.3609,7496354
2024-01-26T19:25:00Z,17413.4575,17419.2957,17411.5663,17416.2621,6591897
2024-01-26T19:30:00Z,17416.1139,17418.2621,17406.2693,17409.9429,6084408
2024-01-26T19:35:00Z,17410.0602,17430.0804,17410.0602,17429.5352,6613659
2024-01-26T19:40:00Z,17429.4909,17443.615,17429.4909,17443.615,7688399
2024-01-26T19:45:00Z,17443.9254,17449.5292,17441.0164,17448.132,7453496
2024-01-26T19:50:00Z,17447.9831,17459.7635,17445.8857,17446.3913,7178268
2024-01-26T19:55:00Z,17446.5073,17450.4921,17437.3806,17449.1269,6858592
2024-01-26T20:00:00Z,17449.0244,17450.965,17442.9455,17442.9455,6856245
2024-01-26T20:05:00Z,17442.2268,17444.5669,17436.8196,17438.7185,7650330
2024-01-26T20:10:00Z,17438.8371,17449.3484,17438.5747,17449.3178,7983205
2024-01-26T20:15:00Z,17449.5993,17454.105,17447.255,17447.255,7836723
2024-01-26T20:20:00Z,17447.3238,17447.3351,17431.722,17435.5089,8753251
2024-01-26T20:25:00Z,17435.3881,17439.7857,17423.7213,17425.8262,8535654
2024-01-26T20:30:00Z,17425.6454,17429.1053,17418.1332,17421.5202,10911280
2024-01-26T20:35:00Z,17421.4301,17423.8812,17412.3434,17412.3434,8671397
2024-01-26T20:40:00Z,17412.1809,17415.5386,17407.0739,17412.5395,11459584
2024-01-26T20:45:00Z,17413.0374,17419.9575,17406.1441,17419.5962,14706112
2024-01-26T20:50:00Z,17416.8411,17421.3143,17409.737,17413.8649,24812983
2024-01-26T20:55:00Z,17420.7137,17429.4135,17412.9551,17417.1707,117437567
2024-01-26T21:00:00Z,17420.684,17421.0092,17420.684,17421.0092,45167195
2024-01-29T14:30:00Z,17438.0301,17443.8652,17419.9599,17438.4211,42376419
2024-01-29T14:35:00Z,17439.5111,17468.6462,17439.5111,17464.7275,18968479
2024-01-29T14:40:00Z,17464.5316,17471.3392,17458.5862,17459.3775,16683421
2024-01-29T14:45:00Z,17459.72,17464.7763,17444.5458,17455.8597,15745382
2024-01-29T14:50:00Z,17456.1408,17464.7875,17445.0436,17457.4527,13974673
2024-01-29T14:55:00Z,17457.5414,17460.53,17444.3295,17450.325,13352035
2024-01-29T15:00:00Z,17449.7035,17449.7772,17420.2671,17421.7584,14440260
2024-01-29T15:05:00Z,17421.8321,17441.2987,17418.6082,17438.2909,13331743
2024-01-29T15:10:00Z,17438.9425,17452.8302,17438.8201,17449.3075,12148285
2024-01-29T15:15:00Z,17449.7396,17458.0288,17449.7387,17455.9821,10767261
2024-01-29T15:20:00Z,17456.3579,17456.3579,17424.6374,17430.2521,11657822
2024-01-29T15:25:00Z,17430.0291,17438.4005,17420.7912,17436.9341,9952575
2024-01-29T15:30:00Z,17437.2895,17450.837,17423.6054,17430.5885,10614849
2024-01-29T15:35:00Z,17430.4427,17439.8068,17420.5994,17437.4052,12809517
2024-01-29T15:40:00Z,17437.3903,17443.1889,17427.8801,17430.5815,11950926
2024-01-29T15:45:00Z,17430.8384,17439.0681,17422.2144,17424.2728,10269922
2024-01-29T15:50:00Z,17424.3796,17435.2611,17421.6777,17435.1329,9467105
2024-01-29T15:55:00Z,17435.0136,17438.3104,17420.3274,17422.1352,9631198
2024-01-29T16:00:00Z,17422.2194,17424.9308,17414.6227,17423.9513,8454169
